COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000231,20030101,P,55,30,24,10,13,26,40,63,102,188,242,276,299,314,282,272,309,236,161,81,88,52,53,41,01/01/2003
000231,20030101,S,27,27,15,15,17,23,60,128,139,147,130,206,169,196,203,210,231,203,147,91,71,53,32,24,01/01/2003
000231,20030102,P,16,9,6,10,18,50,81,211,298,307,328,287,322,303,310,382,398,474,260,141,111,95,73,43,01/02/2003
000231,20030102,S,12,11,8,15,17,37,136,411,352,313,285,279,286,245,287,273,320,220,167,98,72,62,46,27,01/02/2003
000231,20030103,P,34,10,8,22,22,39,98,175,230,261,323,287,299,321,353,439,500,436,251,156,105,96,100,59,01/03/2003
000231,20030103,S,15,9,13,16,14,42,129,396,412,308,288,308,273,270,277,291,333,292,223,137,123,100,80,42,01/03/2003
000231,20030104,P,42,28,9,16,25,39,113,151,227,304,316,289,318,277,300,371,353,271,182,111,94,107,72,49,01/04/2003
000231,20030104,S,20,12,8,17,14,24,62,196,269,291,248,292,312,269,335,307,307,222,186,135,112,64,49,34,01/04/2003
000231,20030105,P,37,19,13,11,13,37,71,99,166,237,289,295,294,224,239,272,271,207,162,88,74,43,43,38,01/05/2003
000231,20030105,S,23,18,7,5,12,9,49,114,175,179,169,142,121,128,152,197,227,190,157,99,63,64,33,26,01/05/2003
000231,20030106,P,12,21,7,8,26,47,69,143,194,206,232,192,242,229,252,321,352,428,220,116,83,79,43,32,01/06/2003
000231,20030106,S,19,16,11,12,15,40,128,399,374,271,226,243,226,207,214,217,248,187,110,75,59,42,36,19,01/06/2003
000231,20030107,P,20,18,16,11,12,21,70,147,203,193,205,224,243,256,222,313,367,422,225,123,96,90,62,32,01/07/2003
000231,20030107,S,11,15,7,15,17,39,130,435,351,266,220,246,233,226,204,231,276,218,142,74,49,66,32,18,01/07/2003
000231,20030108,P,22,13,20,7,13,23,63,166,237,218,227,235,245,249,247,326,358,411,219,141,110,103,54,40,01/08/2003
000231,20030108,S,14,11,10,15,14,40,123,412,340,312,245,243,229,204,222,263,290,228,147,76,74,65,30,28,01/08/2003
000231,20030109,P,17,18,12,13,17,34,84,214,267,291,300,287,252,274,270,321,385,385,219,131,89,91,41,38,01/09/2003
000231,20030109,S,14,12,7,11,19,43,125,433,326,302,253,275,242,212,209,238,274,233,150,114,86,84,39,29,01/09/2003
000231,20030110,P,32,12,7,11,10,19,81,188,246,209,241,217,253,243,249,316,368,353,200,105,92,68,77,66,01/10/2003
000231,20030110,S,23,14,13,8,10,37,119,403,371,295,239,252,259,224,252,247,297,247,225,156,175,158,113,66,01/10/2003
000231,20030111,P,31,26,16,8,18,44,72,139,146,192,194,211,249,228,271,295,282,198,138,95,82,83,69,44,01/11/2003
000231,20030111,S,42,18,14,16,14,25,70,172,277,227,210,245,182,238,217,230,201,192,150,117,65,95,45,22,01/11/2003
000231,20030112,P,30,19,6,12,4,19,46,78,145,265,303,287,310,297,285,290,302,223,141,107,84,59,42,16,01/12/2003
000231,20030112,S,9,8,7,4,12,17,38,106,169,181,167,154,168,187,191,243,239,171,124,105,60,43,22,13,01/12/2003
000231,20030113,P,15,11,7,14,19,44,86,161,200,201,198,204,211,226,233,282,325,386,213,122,96,69,46,31,01/13/2003
000231,20030113,S,13,4,8,12,11,45,142,455,367,241,200,227,196,200,192,226,235,164,97,71,64,57,23,17,01/13/2003
000231,20030114,P,14,10,9,12,15,38,77,168,174,235,208,185,241,196,250,336,380,391,223,147,124,106,67,33,01/14/2003
000231,20030114,S,6,9,6,16,18,44,137,447,364,282,240,246,226,199,217,213,283,232,144,66,64,41,38,23,01/14/2003
000231,20030115,P,21,6,6,13,14,24,66,180,185,162,187,165,191,190,211,230,319,352,185,121,100,59,47,24,01/15/2003
000231,20030115,S,14,11,10,14,13,33,141,436,357,218,199,183,182,165,171,199,200,208,115,62,54,63,25,23,01/15/2003
000231,20030116,P,21,9,12,11,12,35,69,165,189,192,179,168,258,242,264,290,346,388,220,128,102,86,81,37,01/16/2003
000231,20030116,S,9,14,12,14,19,35,150,417,333,249,230,249,245,204,232,255,301,248,166,126,100,76,59,21,01/16/2003
000231,20030117,P,20,9,6,7,23,30,53,169,175,199,233,205,263,247,254,356,416,386,229,129,102,124,110,98,01/17/2003
000231,20030117,S,28,23,11,18,17,37,120,423,362,269,260,292,260,280,292,321,416,384,379,274,256,204,148,55,01/17/2003
000231,20030118,P,51,23,17,14,12,25,51,110,178,221,242,211,268,256,246,265,336,208,180,140,113,94,86,49,01/18/2003
000231,20030118,S,41,18,12,21,13,19,77,174,264,267,244,285,263,288,331,343,328,270,208,103,93,91,62,30,01/18/2003
000231,20030119,P,37,23,10,8,4,14,54,87,150,234,251,288,328,269,279,323,399,217,244,153,131,91,49,32,01/19/2003
000231,20030119,S,19,19,9,3,10,12,40,114,182,200,190,229,162,198,250,271,259,207,143,105,91,66,48,28,01/19/2003
000231,20030120,P,25,15,12,9,30,40,92,207,249,348,407,377,373,348,303,394,424,447,235,126,120,71,61,21,01/20/2003
000231,20030120,S,17,15,9,14,17,42,134,375,339,258,256,279,238,225,237,273,283,219,125,90,64,63,35,28,01/20/2003
000231,20030121,P,18,9,6,15,21,36,94,202,215,242,203,194,203,208,248,338,353,404,208,139,117,71,79,50,01/21/2003
000231,20030121,S,16,13,9,12,20,48,151,429,333,276,242,242,227,206,176,188,271,231,100,86,65,47,27,23,01/21/2003
000231,20030122,P,21,7,10,10,14,27,85,180,201,181,218,165,209,197,242,300,358,409,216,125,104,98,43,25,01/22/2003
000231,20030122,S,13,9,12,11,15,44,136,427,357,231,199,230,211,185,212,209,284,192,111,70,46,48,38,17,01/22/2003
000231,20030123,P,12,4,13,6,12,37,69,190,186,151,187,162,184,213,243,289,311,414,229,115,96,98,64,33,01/23/2003
000231,20030123,S,11,8,11,10,13,47,131,393,348,228,236,218,183,193,201,198,310,229,172,104,97,82,61,26,01/23/2003
000231,20030124,P,27,10,9,3,8,35,72,170,188,213,231,186,266,279,267,309,369,380,219,134,100,103,79,65,01/24/2003
000231,20030124,S,17,13,8,13,14,40,123,378,332,285,222,252,249,247,264,273,353,311,235,185,202,185,96,58,01/24/2003
000231,20030125,P,33,13,9,8,10,29,55,105,176,171,221,198,191,211,231,268,306,207,166,110,85,84,84,63,01/25/2003
000231,20030125,S,20,21,9,10,14,23,66,153,261,285,208,219,215,224,230,246,265,221,159,104,86,57,67,51,01/25/2003
000231,20030126,P,31,14,22,11,7,12,42,101,145,258,317,308,365,326,300,298,263,142,102,90,125,78,45,17,01/26/2003
000231,20030126,S,17,13,5,11,13,14,62,115,148,175,184,174,187,204,233,262,214,134,106,88,106,61,24,18,01/26/2003
000231,20030127,P,8,9,9,13,24,53,91,199,226,244,217,224,237,238,207,292,378,402,217,122,86,63,54,28,01/27/2003
000231,20030127,S,9,10,6,11,17,41,154,443,342,250,225,232,223,169,231,208,271,185,109,68,56,51,36,17,01/27/2003
000231,20030128,P,21,8,6,6,7,43,73,161,181,188,163,178,209,193,222,278,328,359,182,105,105,82,45,29,01/28/2003
000231,20030128,S,11,12,9,13,17,43,149,408,336,251,196,204,206,174,196,191,228,181,124,65,62,40,27,13,01/28/2003
000231,20030129,P,19,8,7,9,18,33,65,165,190,189,186,171,245,228,223,317,360,377,204,147,118,93,59,32,01/29/2003
000231,20030129,S,14,9,11,17,13,42,146,449,335,266,218,230,234,193,212,202,278,244,138,74,72,59,31,23,01/29/2003
000231,20030130,P,16,4,3,8,13,31,78,186,198,186,191,195,223,214,231,297,330,358,205,121,120,111,70,40,01/30/2003
000231,20030130,S,12,14,4,8,17,47,162,447,364,273,208,224,213,201,223,230,289,214,146,89,105,89,49,24,01/30/2003
000231,20030131,P,25,14,7,4,14,30,73,172,179,219,226,203,264,269,331,374,417,404,245,151,106,122,68,54,01/31/2003
000231,20030131,S,23,20,7,12,20,48,135,390,371,264,222,256,233,238,296,301,368,314,260,209,214,158,112,56,01/31/2003
000231,20030201,P,32,12,13,8,19,35,60,113,160,227,235,262,236,251,233,297,344,231,145,83,104,100,70,58,02/01/2003
000231,20030201,S,23,13,11,8,16,18,61,175,257,271,261,259,245,252,232,277,252,227,203,137,100,81,57,27,02/01/2003
000231,20030202,P,34,20,18,13,11,17,53,77,147,221,329,316,371,318,318,298,301,182,100,65,54,46,39,18,02/02/2003
000231,20030202,S,19,17,15,9,18,6,39,107,192,214,158,176,209,223,235,282,206,150,115,82,41,46,39,24,02/02/2003
000231,20030203,P,18,11,10,8,17,35,73,162,186,180,200,202,243,215,219,267,365,421,205,120,88,93,54,20,02/03/2003
000231,20030203,S,6,12,9,13,24,37,128,400,310,257,198,193,197,190,210,199,284,211,108,66,49,44,32,13,02/03/2003
000231,20030204,P,15,22,5,7,10,37,69,156,209,179,155,153,216,202,207,295,342,369,218,113,94,82,54,38,02/04/2003
000231,20030204,S,9,11,3,21,14,40,124,406,346,229,222,191,190,165,193,211,263,191,106,80,60,32,31,13,02/04/2003
000231,20030205,P,22,8,4,5,11,25,64,176,191,160,177,202,230,233,246,278,352,342,225,141,109,97,62,36,02/05/2003
000231,20030205,S,14,11,4,11,14,38,134,393,351,248,230,198,225,204,258,231,280,209,136,70,51,61,40,16,02/05/2003
000231,20030206,P,16,3,9,6,5,30,73,153,222,188,177,179,183,218,221,274,373,379,206,130,124,97,50,52,02/06/2003
000231,20030206,S,20,13,3,14,23,49,133,419,345,229,212,230,213,191,251,267,342,235,179,122,83,119,66,37,02/06/2003
000231,20030207,P,24,12,10,3,6,25,64,145,191,221,225,223,247,233,257,328,392,414,210,127,119,128,68,47,02/07/2003
000231,20030207,S,21,14,9,14,19,45,113,359,328,249,262,342,284,261,273,341,395,356,318,249,235,179,106,60,02/07/2003
000231,20030208,P,36,20,11,14,21,22,73,126,177,219,181,214,206,207,195,326,315,223,167,125,177,118,83,66,02/08/2003
000231,20030208,S,29,23,14,13,20,15,83,153,260,283,273,250,275,223,251,284,268,245,215,124,76,64,52,32,02/08/2003
000231,20030209,P,40,17,9,15,17,30,44,111,161,317,400,351,400,375,360,363,318,217,145,97,75,54,37,25,02/09/2003
000231,20030209,S,10,15,8,7,11,6,43,101,142,176,220,192,175,161,178,201,222,204,127,92,85,40,16,21,02/09/2003
000231,20030210,P,16,14,11,11,16,48,97,184,219,219,215,209,250,215,228,269,319,372,219,90,81,80,53,28,02/10/2003
000231,20030210,S,17,15,11,11,16,41,134,393,345,253,220,205,208,167,166,184,209,150,127,64,35,45,30,18,02/10/2003
000231,20030211,P,11,12,7,9,8,20,82,164,198,196,201,173,208,228,235,318,331,371,246,136,104,113,61,26,02/11/2003
000231,20030211,S,6,16,12,15,20,40,126,400,367,268,230,212,211,176,179,196,237,225,142,84,67,44,34,12,02/11/2003
000231,20030212,P,18,4,5,8,15,32,92,169,191,224,194,183,239,202,222,275,354,415,250,155,97,92,62,27,02/12/2003
000231,20030212,S,14,6,6,19,17,38,136,412,331,281,236,239,188,186,226,222,283,242,173,94,72,60,31,19,02/12/2003
000231,20030213,P,21,5,14,6,10,31,89,187,165,196,190,173,207,244,245,331,348,381,213,134,110,101,75,43,02/13/2003
000231,20030213,S,30,8,6,15,17,50,131,440,295,243,194,236,218,207,239,265,326,225,183,123,112,97,70,41,02/13/2003
000231,20030214,P,20,10,15,6,5,31,58,173,206,214,196,211,278,288,268,351,378,370,217,163,124,106,79,56,02/14/2003
000231,20030214,S,24,16,13,20,15,41,118,374,303,274,310,284,292,254,312,335,425,314,328,242,195,221,110,62,02/14/2003
000231,20030215,P,29,25,19,8,20,32,52,115,159,218,223,202,231,228,232,286,331,217,163,110,112,114,83,49,02/15/2003
000231,20030215,S,43,24,10,21,13,25,60,138,229,254,268,307,274,310,291,312,310,273,183,132,83,82,50,40,02/15/2003
000231,20030216,P,38,22,11,5,11,21,42,91,139,262,320,274,357,292,295,319,323,270,179,98,97,66,42,34,02/16/2003
000231,20030216,S,25,10,10,10,14,15,45,118,211,194,202,195,198,201,215,244,244,228,132,114,67,49,32,22,02/16/2003
000231,20030217,P,14,11,12,13,16,47,91,179,249,322,359,353,341,317,277,353,400,411,210,107,104,107,65,30,02/17/2003
000231,20030217,S,17,13,18,25,15,33,111,282,293,190,146,213,216,221,219,249,265,218,134,96,70,60,33,24,02/17/2003
000231,20030218,P,22,8,12,13,16,49,87,194,195,230,242,218,250,268,269,280,356,364,228,118,107,96,66,40,02/18/2003
000231,20030218,S,11,9,13,18,18,43,130,351,321,292,215,243,227,210,198,222,291,209,118,78,76,53,42,31,02/18/2003
000231,20030219,P,23,7,8,9,14,37,70,179,185,204,177,197,202,213,242,282,369,384,200,145,114,74,66,23,02/19/2003
000231,20030219,S,13,9,14,15,27,33,146,371,321,237,202,265,240,226,234,263,309,196,173,110,57,74,51,20,02/19/2003
000231,20030220,P,13,12,7,12,5,30,81,177,185,203,187,193,238,264,259,278,376,357,233,110,120,100,59,45,02/20/2003
000231,20030220,S,17,11,8,14,13,41,150,355,366,248,219,259,235,193,213,235,312,213,176,99,111,86,54,24,02/20/2003
000231,20030221,P,26,7,11,10,14,19,76,171,168,191,186,211,246,232,255,308,347,329,157,118,80,87,68,48,02/21/2003
000231,20030221,S,16,17,8,12,22,39,111,299,334,266,206,263,251,196,234,260,269,240,229,181,134,112,127,60,02/21/2003
000231,20030222,P,25,12,13,11,14,26,67,110,174,181,201,201,227,225,214,258,213,172,127,107,75,77,54,37,02/22/2003
000231,20030222,S,36,28,12,8,10,20,36,147,229,237,192,213,178,182,212,280,205,195,131,86,61,48,31,21,02/22/2003
000231,20030223,P,30,14,11,14,8,17,50,77,136,229,262,294,278,316,242,290,290,227,137,69,64,48,40,23,02/23/2003
000231,20030223,S,17,15,12,6,12,21,39,128,153,172,181,183,189,175,220,227,251,157,108,84,49,28,36,28,02/23/2003
000231,20030224,P,29,11,9,6,7,23,91,147,206,182,189,191,240,209,256,262,369,384,189,93,96,72,61,28,02/24/2003
000231,20030224,S,27,11,9,12,15,39,84,306,283,202,167,199,205,181,184,192,210,188,93,78,46,21,29,17,02/24/2003
000231,20030225,P,9,10,5,8,6,28,64,143,169,140,141,167,214,192,227,278,298,350,215,111,102,72,55,20,02/25/2003
000231,20030225,S,9,2,8,14,25,27,122,441,337,226,191,205,181,161,174,194,222,153,79,61,40,36,31,21,02/25/2003
000231,20030226,P,15,7,5,6,12,25,61,141,176,157,177,181,221,212,248,285,325,376,193,135,91,90,47,28,02/26/2003
000231,20030226,S,8,5,14,12,19,36,139,416,337,249,217,187,210,176,209,197,260,187,126,57,40,28,31,21,02/26/2003
000231,20030227,P,14,8,5,5,6,38,64,159,191,180,170,178,218,222,220,304,356,360,229,131,113,88,61,32,02/27/2003
000231,20030227,S,16,10,5,10,22,46,138,396,341,242,211,225,208,208,226,232,240,225,145,85,82,82,62,36,02/27/2003
000231,20030228,P,17,14,6,10,15,23,75,168,179,193,207,206,225,247,284,334,372,420,248,146,103,105,76,56,02/28/2003
000231,20030228,S,21,13,9,14,21,42,115,395,342,265,217,293,267,215,275,320,350,280,266,204,189,185,140,52,02/28/2003
000231,20030301,P,27,21,9,11,17,40,72,123,201,225,205,185,226,209,234,286,317,272,176,123,85,93,87,57,03/01/2003
000231,20030301,S,19,17,6,16,13,16,75,176,283,281,268,255,225,254,234,243,233,198,199,123,83,68,58,33,03/01/2003
000231,20030302,P,36,12,9,6,9,15,58,96,191,275,326,305,331,313,274,318,340,251,185,113,86,57,55,25,03/02/2003
000231,20030302,S,21,11,15,9,9,15,58,141,177,192,183,191,167,198,254,247,244,219,147,115,93,59,41,22,03/02/2003
