COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000231,20200101,P,53,43,17,19,23,64,84,164,285,328,317,278,243,222,240,331,332,259,188,115,97,70,70,26,01/01/2020
000231,20200101,S,36,26,12,9,15,34,70,139,261,154,262,276,276,295,238,326,293,220,146,119,72,55,35,30,01/01/2020
000231,20200102,P,14,9,8,13,20,36,84,147,231,318,381,337,367,386,425,477,508,480,250,181,119,95,80,34,01/02/2020
000231,20200102,S,12,12,18,8,16,61,142,417,496,431,339,356,355,317,331,325,367,274,170,110,104,63,62,25,01/02/2020
000231,20200103,P,20,13,13,14,25,47,106,209,290,372,423,427,376,439,497,494,517,399,314,177,140,96,85,43,01/03/2020
000231,20200103,S,12,13,12,12,18,53,143,388,456,413,388,384,372,378,341,391,396,307,224,222,138,153,73,41,01/03/2020
000231,20200104,P,20,17,13,7,36,81,155,188,299,393,532,414,437,392,409,470,436,354,256,177,132,139,74,49,01/04/2020
000231,20200104,S,15,17,9,9,13,39,87,246,338,366,350,352,357,365,403,350,449,342,226,121,91,80,63,38,01/04/2020
000231,20200105,P,18,13,12,16,19,34,98,188,317,450,547,471,439,393,394,387,373,257,205,120,87,62,38,27,01/05/2020
000231,20200105,S,11,8,9,4,5,36,72,141,254,280,329,414,434,432,443,442,406,299,110,113,85,58,41,23,01/05/2020
000231,20200106,P,18,15,15,14,22,45,82,134,217,261,306,274,317,346,376,391,439,404,257,156,96,81,54,29,01/06/2020
000231,20200106,S,20,17,14,16,22,56,134,391,391,334,285,284,319,280,314,291,296,208,132,98,58,48,31,21,01/06/2020
000231,20200107,P,12,12,9,5,23,27,85,164,265,291,287,277,339,309,331,428,498,423,246,166,115,87,68,25,01/07/2020
000231,20200107,S,16,15,6,10,14,61,174,455,410,393,340,325,342,289,338,304,310,241,171,98,66,58,23,17,01/07/2020
000231,20200108,P,17,12,8,6,11,29,89,177,259,279,319,272,303,308,361,384,476,456,234,143,125,74,61,27,01/08/2020
000231,20200108,S,17,10,8,6,14,71,170,481,429,329,313,312,316,267,287,283,316,235,117,90,82,38,17,17,01/08/2020
000231,20200109,P,20,15,11,11,21,43,81,150,239,243,272,269,303,324,329,401,465,375,240,152,120,91,58,22,01/09/2020
000231,20200109,S,18,6,3,16,17,62,168,458,403,328,310,296,306,246,293,324,324,128,107,68,57,23,19,20,01/09/2020
000231,20200110,P,19,15,15,14,39,63,137,235,357,474,556,420,368,380,382,426,507,432,265,184,128,120,73,40,01/10/2020
000231,20200110,S,16,19,14,6,18,53,95,375,431,323,349,300,311,337,345,397,371,432,337,293,246,240,147,48,01/10/2020
000231,20200111,P,22,17,5,12,10,49,84,182,253,257,328,276,265,276,273,332,367,239,186,126,104,117,77,42,01/11/2020
000231,20200111,S,34,15,7,12,9,26,85,243,355,372,312,283,281,315,336,354,291,274,217,134,55,42,32,23,01/11/2020
000231,20200112,P,24,13,12,12,15,37,53,106,202,339,400,434,423,496,464,453,389,292,198,123,97,43,40,23,01/12/2020
000231,20200112,S,5,10,11,11,15,24,67,170,256,256,274,235,234,242,268,297,267,186,142,103,74,48,42,18,01/12/2020
000231,20200113,P,13,9,12,8,19,54,77,150,243,273,298,283,297,344,325,344,419,440,233,157,97,60,50,22,01/13/2020
000231,20200113,S,18,13,10,11,19,66,155,445,429,313,284,242,229,267,279,267,282,235,112,91,44,39,34,18,01/13/2020
000231,20200114,P,13,9,6,9,14,22,85,137,265,225,276,253,306,318,305,412,455,435,252,164,133,70,43,12,01/14/2020
000231,20200114,S,23,16,9,10,17,60,180,450,421,361,302,299,286,295,305,247,291,223,127,93,44,35,25,26,01/14/2020
000231,20200115,P,18,8,9,4,18,28,75,153,265,240,257,249,314,316,355,418,489,455,261,163,114,85,39,26,01/15/2020
000231,20200115,S,13,13,10,12,21,50,152,489,424,346,280,268,265,296,284,274,336,259,156,98,75,79,43,19,01/15/2020
000231,20200116,P,19,9,3,6,21,46,109,184,274,319,339,307,307,353,342,420,423,462,246,189,139,95,54,18,01/16/2020
000231,20200116,S,19,16,6,8,16,72,183,473,433,332,308,291,279,269,345,368,352,285,230,159,129,111,58,63,01/16/2020
000231,20200117,P,11,14,2,5,17,33,79,183,288,247,217,228,256,294,296,334,367,321,204,163,100,78,80,22,01/17/2020
000231,20200117,S,36,22,10,14,15,62,137,462,336,276,243,286,213,220,255,193,297,281,199,120,81,394,172,126,01/17/2020
000231,20200118,P,24,13,14,17,17,44,82,160,198,277,306,301,332,322,284,348,331,286,195,161,133,118,81,35,01/18/2020
000231,20200118,S,73,48,37,16,19,27,89,238,365,373,403,313,367,340,327,442,393,309,189,129,102,90,61,33,01/18/2020
000231,20200119,P,31,14,14,7,14,33,52,110,189,316,374,331,338,372,421,391,373,242,207,163,120,60,51,36,01/19/2020
000231,20200119,S,15,15,7,7,10,33,54,144,214,254,322,287,301,291,305,316,339,234,178,121,87,76,47,28,01/19/2020
000231,20200120,P,18,7,9,11,26,73,124,233,373,439,522,439,430,420,397,488,525,418,271,149,109,72,63,21,01/20/2020
000231,20200120,S,18,11,10,9,13,65,138,346,391,366,338,343,336,300,321,301,312,239,126,101,71,50,39,22,01/20/2020
000231,20200121,P,18,8,5,7,18,49,110,184,316,269,297,295,293,266,323,366,434,354,241,152,106,92,61,27,01/21/2020
000231,20200121,S,6,9,4,9,14,59,195,483,360,330,297,295,264,257,272,232,277,180,118,40,42,40,20,8,01/21/2020
000231,20200122,P,8,8,8,9,22,52,73,159,217,223,244,248,272,314,265,346,422,412,237,143,92,79,56,27,01/22/2020
000231,20200122,S,9,9,9,8,12,52,154,418,397,299,265,269,257,282,294,285,278,210,182,97,58,49,68,47,01/22/2020
000231,20200123,P,8,10,3,10,13,30,82,161,221,227,266,232,249,269,291,350,410,393,231,181,119,104,51,18,01/23/2020
000231,20200123,S,18,12,16,9,17,58,186,458,372,311,269,269,275,281,318,324,333,332,214,152,118,137,80,52,01/23/2020
000231,20200124,P,13,16,7,15,16,29,89,146,270,307,331,324,342,375,349,457,501,390,235,181,139,148,73,45,01/24/2020
000231,20200124,S,25,15,15,8,20,43,145,446,440,371,354,360,370,328,401,449,443,447,412,307,274,200,128,27,01/24/2020
000231,20200125,P,18,14,8,10,17,42,90,128,179,263,277,255,274,319,310,403,404,296,197,161,131,101,84,40,01/25/2020
000231,20200125,S,4,9,7,3,12,32,58,212,346,404,292,306,285,293,312,372,294,288,189,147,104,82,58,23,01/25/2020
000231,20200126,P,34,16,21,7,22,46,83,160,299,510,582,505,503,519,528,578,476,370,224,147,97,60,34,22,01/26/2020
000231,20200126,S,20,8,5,7,11,30,84,147,250,277,315,290,292,315,332,348,344,283,171,127,87,65,50,25,01/26/2020
000231,20200127,P,14,4,10,7,24,63,94,175,303,342,292,255,269,267,285,339,407,388,185,143,99,68,39,15,01/27/2020
000231,20200127,S,13,3,7,12,11,67,184,465,320,298,260,214,269,210,212,224,226,183,122,71,65,37,24,17,01/27/2020
000231,20200128,P,14,4,9,8,16,36,86,147,278,275,294,249,275,290,342,421,451,397,272,182,133,77,50,16,01/28/2020
000231,20200128,S,10,18,12,12,27,56,171,494,373,329,273,243,258,244,256,301,303,212,142,96,75,51,41,25,01/28/2020
000231,20200129,P,8,8,9,5,10,27,85,197,244,252,265,256,293,280,294,359,429,413,226,164,116,85,34,20,01/29/2020
000231,20200129,S,17,7,6,6,15,65,188,489,385,325,294,266,284,271,281,309,298,239,149,99,91,69,33,29,01/29/2020
000231,20200130,P,12,10,3,8,20,35,81,132,251,256,244,235,261,289,294,328,395,373,243,171,126,79,62,24,01/30/2020
000231,20200130,S,18,11,10,14,25,60,184,442,356,316,274,288,309,272,299,281,314,290,203,182,126,84,136,91,01/30/2020
000231,20200131,P,8,14,11,6,23,39,79,150,249,287,280,306,330,327,378,487,548,405,276,182,137,115,90,44,01/31/2020
000231,20200131,S,25,28,30,15,25,62,139,479,446,364,332,345,381,395,434,424,448,433,356,258,264,235,137,60,01/31/2020
000231,20200201,P,29,13,14,9,12,30,67,170,226,321,324,336,305,305,323,388,429,291,231,184,134,152,87,44,02/01/2020
000231,20200201,S,24,17,13,10,10,36,91,225,322,412,308,369,349,339,339,328,352,277,223,147,106,77,65,39,02/01/2020
000231,20200202,P,30,17,19,17,21,41,79,153,332,536,566,454,488,439,475,456,405,249,190,126,206,96,53,28,02/02/2020
000231,20200202,S,13,11,8,3,13,23,63,152,225,244,330,307,311,345,327,384,265,174,159,91,142,80,40,26,02/02/2020
000231,20200203,P,12,12,9,15,28,110,148,287,418,444,367,319,303,292,267,284,407,349,186,121,114,57,40,21,02/03/2020
000231,20200203,S,21,9,4,11,15,75,173,445,399,293,309,292,255,265,251,270,216,165,107,54,37,36,13,9,02/03/2020
000231,20200204,P,15,4,4,8,17,38,72,136,222,251,251,274,263,254,293,369,436,373,241,176,108,81,44,23,02/04/2020
000231,20200204,S,11,9,10,5,13,59,180,416,351,255,296,245,264,258,247,253,303,206,135,78,54,51,32,17,02/04/2020
000231,20200205,P,11,12,6,4,7,33,80,172,226,252,284,271,299,286,293,395,427,403,240,165,134,71,43,21,02/05/2020
000231,20200205,S,24,8,6,8,15,77,160,438,385,310,297,292,275,315,297,353,341,287,193,143,131,112,72,21,02/05/2020
000231,20200206,P,8,7,8,7,24,25,71,142,171,189,204,189,211,198,241,325,411,325,190,107,84,48,46,27,02/06/2020
000231,20200206,S,29,15,17,24,21,66,157,437,370,306,290,277,293,235,206,181,107,75,61,44,60,83,48,79,02/06/2020
000231,20200207,P,5,5,11,10,19,13,39,78,129,153,170,179,203,219,236,240,253,202,117,95,50,65,44,25,02/07/2020
000231,20200207,S,81,70,31,16,17,29,56,103,191,127,89,86,79,86,119,226,246,186,100,135,101,44,27,30,02/07/2020
000231,20200208,P,15,10,14,17,28,39,65,149,196,276,337,311,297,308,321,355,358,300,166,185,348,170,93,54,02/08/2020
000231,20200208,S,25,24,20,9,19,33,65,220,384,386,367,353,358,372,362,424,402,334,236,121,42,35,25,14,02/08/2020
000231,20200209,P,18,15,13,19,21,43,85,194,380,566,560,422,490,482,501,430,363,306,177,124,70,89,40,23,02/09/2020
000231,20200209,S,12,9,3,12,15,19,53,31,35,132,94,90,217,240,256,255,246,227,122,93,61,67,34,16,02/09/2020
000231,20200210,P,11,13,8,9,32,98,134,233,321,373,355,311,356,348,371,363,420,412,278,147,116,68,48,16,02/10/2020
000231,20200210,S,13,7,14,10,19,61,166,421,363,314,298,268,258,271,277,290,279,212,126,90,61,43,19,12,02/10/2020
000231,20200211,P,10,9,5,9,20,51,73,153,290,280,289,293,288,331,319,372,429,413,266,147,138,73,46,21,02/11/2020
000231,20200211,S,11,11,7,7,20,69,160,445,350,301,243,291,280,273,264,291,313,225,160,98,75,39,24,8,02/11/2020
000231,20200212,P,10,6,6,6,23,36,93,172,296,244,274,270,292,280,295,365,414,418,247,163,133,107,46,17,02/12/2020
000231,20200212,S,5,12,24,10,19,63,167,450,373,313,263,310,287,310,288,295,329,275,182,106,68,75,38,21,02/12/2020
000231,20200213,P,20,7,5,2,16,30,76,137,228,228,220,227,256,298,298,370,443,395,264,177,169,122,74,36,02/13/2020
000231,20200213,S,18,12,6,7,9,62,166,412,343,278,274,309,274,335,282,328,338,353,267,204,151,165,86,75,02/13/2020
000231,20200214,P,16,8,12,9,16,41,82,172,313,319,348,340,380,410,420,499,561,405,272,226,169,126,102,54,02/14/2020
000231,20200214,S,38,25,12,14,17,60,154,488,450,361,344,391,357,391,407,457,511,442,383,262,249,202,108,76,02/14/2020
000231,20200215,P,27,19,12,18,15,38,83,129,285,376,391,364,361,388,417,476,409,347,214,176,133,123,69,34,02/15/2020
000231,20200215,S,16,29,13,14,15,34,91,238,322,323,396,372,386,376,420,449,365,325,214,145,131,91,69,15,02/15/2020
000231,20200216,P,23,13,7,13,8,29,46,124,249,338,314,291,305,279,291,330,291,199,179,122,80,69,50,21,02/16/2020
000231,20200216,S,15,9,17,11,13,25,57,120,149,240,249,229,225,245,226,346,268,178,114,57,40,70,47,21,02/16/2020
000231,20200217,P,17,12,17,12,13,56,96,197,279,367,353,429,427,395,444,449,459,350,243,151,108,68,44,19,02/17/2020
000231,20200217,S,18,23,15,8,23,38,68,134,197,132,109,122,169,158,195,161,203,116,124,91,45,32,17,18,02/17/2020
000231,20200218,P,16,2,10,8,20,73,101,211,313,321,312,297,295,308,362,401,481,424,256,151,117,76,42,18,02/18/2020
000231,20200218,S,7,9,12,6,14,48,160,353,358,295,246,211,239,227,157,165,228,150,111,68,54,41,28,12,02/18/2020
