COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000231,20140101,P,44,30,17,20,24,53,81,118,196,318,352,354,295,290,263,277,272,214,144,114,71,57,49,24,01/01/2014
000231,20140101,S,29,25,24,28,36,42,78,136,178,187,161,198,219,261,244,317,270,219,125,109,74,44,31,24,01/01/2014
000231,20140102,P,13,5,12,17,38,68,98,208,273,341,416,379,333,339,325,408,490,391,242,146,131,80,57,34,01/02/2014
000231,20140102,S,16,17,5,15,34,81,161,382,362,307,311,334,334,359,335,366,287,217,161,110,89,75,37,27,01/02/2014
000231,20140104,P,17,9,12,17,30,49,83,146,221,297,272,252,241,240,217,304,274,198,152,83,80,80,53,41,01/04/2014
000231,20140104,S,25,17,13,22,39,42,107,218,261,237,230,227,250,322,373,246,301,257,191,120,114,100,66,36,01/04/2014
000231,20140105,P,23,12,14,11,33,50,70,139,235,333,319,300,256,270,270,307,244,176,138,77,63,65,38,24,01/05/2014
000231,20140105,S,21,27,24,9,25,45,84,152,162,206,153,199,173,258,246,238,211,188,120,90,69,74,26,25,01/05/2014
000231,20140106,P,20,10,13,26,31,52,85,163,238,244,240,272,253,288,263,361,414,347,181,98,71,60,43,21,01/06/2014
000231,20140106,S,19,13,9,15,38,80,168,423,294,258,244,231,278,257,226,261,245,147,102,82,52,50,21,16,01/06/2014
000231,20140108,P,13,13,13,12,20,54,88,165,209,182,224,254,261,237,291,316,378,373,217,133,115,68,50,29,01/08/2014
000231,20140108,S,21,10,8,20,34,70,197,445,299,219,245,225,226,211,253,296,248,176,116,71,68,50,32,16,01/08/2014
000231,20140109,P,17,10,16,23,32,73,141,245,352,490,403,356,317,288,267,353,366,330,188,131,87,72,41,17,01/09/2014
000231,20140109,S,15,23,14,12,46,81,209,443,326,262,263,247,252,262,233,267,240,184,125,112,91,90,78,29,01/09/2014
000231,20140110,P,8,14,14,10,17,40,75,152,181,198,175,204,221,225,244,341,310,278,162,76,61,60,63,27,01/10/2014
000231,20140110,S,28,16,20,12,29,66,177,372,339,238,223,191,219,183,219,195,190,195,212,132,69,67,129,75,01/10/2014
000231,20140111,P,7,16,7,14,20,45,81,121,161,195,251,235,249,232,238,277,241,226,150,129,66,73,66,34,01/11/2014
000231,20140111,S,46,41,14,19,26,45,85,235,256,256,231,191,259,246,288,236,226,196,121,82,66,69,25,21,01/11/2014
000231,20140112,P,15,11,11,7,17,19,63,138,224,228,215,202,222,230,228,194,167,165,126,54,46,43,29,16,01/12/2014
000231,20140112,S,12,8,4,7,16,29,74,123,124,168,130,140,126,143,157,136,123,87,122,73,66,65,35,19,01/12/2014
000231,20140113,P,10,16,6,19,27,51,94,162,215,200,210,184,230,201,253,331,360,307,202,109,56,49,28,17,01/13/2014
000231,20140113,S,23,12,13,17,44,85,167,431,274,208,204,222,218,219,216,256,191,149,109,69,34,30,29,18,01/13/2014
000231,20140114,P,11,9,10,12,15,32,93,148,185,182,193,159,202,204,229,289,356,313,204,166,96,68,41,18,01/14/2014
000231,20140114,S,20,12,15,19,29,71,193,459,273,230,215,206,200,180,190,224,199,158,94,53,41,32,19,17,01/14/2014
000231,20140115,P,12,5,7,8,21,51,80,214,274,224,221,240,272,249,292,317,396,372,189,144,83,68,39,21,01/15/2014
000231,20140115,S,7,7,4,11,32,80,179,473,306,277,240,236,259,263,301,274,257,185,117,78,42,47,29,28,01/15/2014
000231,20140116,P,18,8,13,11,17,48,98,189,197,254,226,248,254,292,307,387,387,384,194,143,97,62,58,29,01/16/2014
000231,20140116,S,14,12,8,17,33,81,215,444,335,274,285,276,258,246,261,290,348,213,159,126,133,98,62,43,01/16/2014
000231,20140117,P,13,9,12,12,23,44,78,172,221,220,275,260,266,295,364,396,419,337,228,120,92,87,57,29,01/17/2014
000231,20140117,S,20,13,6,11,32,72,189,347,352,334,312,281,307,293,366,373,427,335,366,326,333,245,179,54,01/17/2014
000231,20140123,P,11,9,9,8,14,47,93,177,223,233,203,250,253,270,300,364,374,340,185,128,125,67,43,33,01/23/2014
000231,20140123,S,15,10,5,11,33,69,195,444,290,261,219,222,252,239,262,291,269,213,156,101,91,89,46,24,01/23/2014
000231,20140127,P,8,8,2,15,28,42,73,184,189,220,202,216,272,199,236,296,367,314,142,92,67,43,28,16,01/27/2014
000231,20140127,S,11,8,5,16,36,70,193,450,231,211,208,194,207,173,211,172,164,104,103,46,52,24,36,17,01/27/2014
000231,20140128,P,8,5,6,7,23,37,99,167,213,207,183,193,263,231,275,316,340,348,208,126,91,62,37,21,01/28/2014
000231,20140128,S,9,7,6,15,30,63,179,462,269,264,194,199,225,209,232,242,225,166,105,56,33,40,22,22,01/28/2014
000231,20140130,P,9,13,5,11,13,26,54,117,140,127,156,154,158,203,211,297,333,286,141,102,62,54,32,25,01/30/2014
000231,20140130,S,13,23,13,13,31,75,179,427,280,192,213,179,155,188,222,203,220,163,124,93,70,87,62,43,01/30/2014
000231,20140131,P,13,10,13,7,12,34,69,135,183,157,155,191,190,242,281,336,324,294,191,95,87,94,59,29,01/31/2014
000231,20140131,S,31,28,15,17,20,70,188,395,264,203,185,194,233,233,271,335,306,234,192,137,113,94,70,47,01/31/2014
000231,20140201,P,15,12,13,12,13,32,56,135,164,210,207,178,243,237,317,303,318,206,159,111,91,48,63,28,02/01/2014
000231,20140201,S,59,51,18,9,17,34,93,201,277,285,213,227,224,272,250,252,231,192,124,89,65,73,34,15,02/01/2014
000231,20140202,P,21,11,10,18,22,37,86,158,218,337,303,306,262,244,252,323,152,106,83,128,122,45,25,10,02/02/2014
000231,20140202,S,16,12,7,8,13,18,67,115,184,220,164,178,209,250,212,223,131,91,69,96,118,50,15,14,02/02/2014
000231,20140203,P,11,7,10,16,44,76,142,213,272,314,256,268,250,222,286,351,370,341,161,99,76,36,37,21,02/03/2014
000231,20140203,S,9,11,5,7,33,70,169,442,282,278,229,256,215,236,227,234,186,153,100,76,48,24,28,13,02/03/2014
000231,20140204,P,14,5,6,15,14,39,93,143,159,163,179,182,201,234,255,307,357,323,153,112,93,64,24,21,02/04/2014
000231,20140204,S,14,13,7,16,35,64,195,477,310,238,197,200,184,190,160,225,158,149,119,79,59,44,37,14,02/04/2014
000231,20140205,P,9,12,8,15,20,46,72,164,179,180,193,207,216,226,261,336,361,345,200,140,118,70,41,22,02/05/2014
000231,20140205,S,21,7,17,20,31,65,192,451,287,256,214,214,224,226,245,257,259,199,117,70,67,59,43,37,02/05/2014
000231,20140206,P,7,11,6,8,16,31,69,139,178,187,163,192,221,206,237,338,373,330,177,145,119,76,48,33,02/06/2014
000231,20140206,S,15,9,3,17,30,69,209,430,307,238,216,237,216,243,285,307,281,253,176,165,125,75,121,43,02/06/2014
000231,20140207,P,12,7,9,15,15,37,71,146,198,191,219,237,213,277,292,334,337,312,188,123,114,108,62,43,02/07/2014
000231,20140207,S,33,24,14,16,37,80,181,352,321,293,234,234,269,338,317,349,368,370,258,228,225,213,112,34,02/07/2014
000231,20140208,P,21,18,16,21,22,37,51,118,188,205,205,234,226,230,265,279,232,177,101,145,184,100,62,48,02/08/2014
